#IDX	INTEGRATED QUALITY FLAG	FILENAME		AUTO LOW S/N	UNDER SEQ	LOW LIBRARY COMPLEXITY	REPRODUCIBILITY FAIL		LAB	GRANT	CELLTYPE	HGNC ID	ANTIBODY	ENSEMBL GENE ID	TREATMENT	PROTOCOL	REP	NREPS		NREADS UNIQ MAP READS	NREADS DISTINCT UNIQ MAP	FRAG LEN		FCC	READ LEN	RCC	MINLEN	MINCC	NSC	RSC		NRF	PBC1	PBC2		RESCUE-RATIO (Np' / Nt) (DISTINCT READS)	SELF CONS. RATIO (Ns1/Ns2) (DISTINCT READS)	OPTIMAL PEAKS (DISTINCT READS) max(Np, Nt)		SELF CONS. 2% IDR PEAKS (Ns) (DISTINCT READS)	ORIG. REP. IDR PEAKS (DISTINCT READS)	MIN SELF CONS. 2% IDR PEAKS OVER ALL REPS	MAX SELF CONS. 2% IDR PEAKS OVER ALL REPS	MAX. ORIG. REP. 2% IDR PEAKS (Nt) (DISTINCT READS)	MAXIMAL RELAXED PEAK OVERLAP BETWEEN REPS. (DISTINCT READS)	POOLED CONS. 2% IDR PEAKS (Np) (DISTINCT READS)	POOLED CONS. 1% IDR PEAKS (Np') (DISTINCT READS)	MAXIMAL RELAXED PEAK OVERLAP BETWEEN POOLED PSEUDOREPS. (DISTINCT READS)	TOTAL RELAXED PEAKS PER REP. (DISTINCT READS)	NPEAKS ON POOLED DATA USING DEFAULT MACS P-VALUE 1e-5 (DISTINCT READS)	TOTAL RELAXED PEAKS ON POOLED DATA (DISTINCT READS)
936	1	wgEncodeSydhTfbsHelas3Elk4UcdAlnRep2		0	0	0	0		USC	Snyder	HeLa-S3	ELK4	ELK4	ENSG00000158711	None	std	2	2		14967014	11919416	195		0.156295247939563	30	0.1523144	1500	0.1437944	1.086936	1.467232		0.796379	0.79583	4.664792		1.05304889560128	1.46683046683047	5958		4179	5578	2849	4179	5578		5958	5297				
937	-1	wgEncodeSydhTfbsHelas3Gcn5StdAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	KAT2A	GCN5	ENSG00000108773	None	std	1	2		12900648	11451983	90		0.143505069018235	30	0.1431555	1445	0.1368293	1.048789	1.055253		0.887706	0.888131	8.748729		1	1.04166666666667	278		120	1	120	125	1		278	1				
938	-1	wgEncodeSydhTfbsHelas3Gcn5StdAlnRep2		1	0	0	0		Stanford	Snyder	HeLa-S3	KAT2A	GCN5	ENSG00000108773	None	std	2	2		16521200	15164975	85		0.180167707647341	30	0.1816731	1495	0.1756318	1.025826	0.7508188		0.91791	0.919901	12.361846		1	1.04166666666667	278		125	1	120	125	1		278	1				
939	1	wgEncodeSydhTfbsHelas3Gtf2f1ab28179IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	GTF2F1	GTF2F1_(AB28179)	ENSG00000125651	None	std	1	2		13403658	13008907	140		0.174415838126937	25	0.1748803	1500	0.1571617	1.109786	0.9737889		0.970549	0.978845	52.271292		1.18164344065353	3.00309187279152	11786		6799	9836	2264	6799	9836		11786	8324				
940	1	wgEncodeSydhTfbsHelas3Gtf2f1ab28179IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	GTF2F1	GTF2F1_(AB28179)	ENSG00000125651	None	std	2	2		15790328	15266831	120		0.187348544072234	25	0.1897815	1485	0.1762403	1.063029	0.8203289		0.966847	0.97439	41.902583		1.18164344065353	3.00309187279152	11786		2264	9836	2264	6799	9836		11786	8324				
941	1	wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep1		0	0	0	0		USC	Snyder	HeLa-S3	E2F1	HA-E2F1	ENSG00000101412	None	std	1	2		11040445	10688663	120		0.21122498044804	40	0.1912447	1495	0.1273882	1.658121	1.312893		0.968137	0.97648	51.037731		1.01661061856721	2.11713995943205	10304		8350	9976	3944	8350	9976		10304	9813				
942	1	wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep2		0	1	0	0		USC	Snyder	HeLa-S3	E2F1	HA-E2F1	ENSG00000101412	None	std	2	2		4425552	4303150	110		0.166054548675336	40	0.1405637	1500	0.05764356	2.880713	1.307414		0.972342	0.977179	50.311059		1.01661061856721	2.11713995943205	10304		3944	9976	3944	8350	9976		10304	9813				
943	1	wgEncodeSydhTfbsHelas3Ini1IggmusAlnRep1		0	1	0	0		Stanford	Snyder	HeLa-S3	SMARCB1	Ini1	ENSG00000099956	None	std	1	3		7141889	6663097	155		0.099138104774264	30	0.1014672	1500	0.09029437	1.097943	0.7915386		0.93296	0.930966	13.808741		1.27853965900667	3.89110707803993	7823		551	5727;6899	551	2144	6899		7823	5396				
944	1	wgEncodeSydhTfbsHelas3Ini1IggmusAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	SMARCB1	Ini1	ENSG00000099956	None	std	2	3		10502380	9929832	145		0.136576380748795	30	0.1400258	1495	0.1265019	1.079639	0.7449359		0.945484	0.945746	18.026078		1.06282431430689	3.89110707803993	7823		2144	5727;5735	551	2144	5735		7823	5396				
945	1	wgEncodeSydhTfbsHelas3Ini1IggmusAlnRep3		0	1	0	0		Stanford	Snyder	HeLa-S3	SMARCB1	Ini1	ENSG00000099956	None	std	3	3		7845655	7280438	150		0.110799845229144	30	0.113362	1485	0.09955374	1.112965	0.814445		0.927958	0.925174	12.698489		1.27853965900667	3.66061705989111	7823		2017	6899;5735	551	2144	6899		7823	5396				
946	0	wgEncodeSydhTfbsHelas3Irf3IggrabAlnRep1		1	0	0	0		Stanford	Snyder	HeLa-S3	IRF3	IRF3	ENSG00000126456	None	std	1	2		13228361	12740697	140		0.157705380543021	25	0.1603977	1420	0.1516396	1.040001	0.6925879		0.963135	0.972198	38.668391		1.00733333333333	1.36793422404933	1639		973	1511	973	1331	1511		1639	1500				
947	1	wgEncodeSydhTfbsHelas3Irf3IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	IRF3	IRF3	ENSG00000126456	None	std	2	2		14794715	13459196	150		0.168049389452822	25	0.1672174	1500	0.1579725	1.063789	1.089992		0.90973	0.918893	12.503795		1.00733333333333	1.36793422404933	1639		1331	1511	973	1331	1511		1639	1500				
948	1	wgEncodeSydhTfbsHelas3JundIggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	JUND	JunD	ENSG00000130522	None	std	1	2		18526922	16995357	135		0.271877413617141	35	0.2269464	1460	0.1788075	1.520503	1.933361		0.917333	0.930676	15.583074		1.14783180026281	1.95429447852761	31684		25484	24352	13040	25484	24352		31684	27952				
949	1	wgEncodeSydhTfbsHelas3JundIggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	JUND	JunD	ENSG00000130522	None	std	2	2		15909642	11173278	145		0.177987394684942	30	0.1560571	1485	0.1333113	1.335126	1.96415		0.702296	0.695128	3.121396		1.14783180026281	1.95429447852761	31684		13040	24352	13040	25484	24352		31684	27952				
950	1	wgEncodeSydhTfbsHelas3MafkIggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	MAFK	MafK_(ab50322)	ENSG00000198517	None	std	1	2		27731569	25565844	110		0.286836830949246	30	0.2784587	1490	0.259188	1.106675	1.43476		0.921904	0.92988	14.468644		1.18817311527722	3.09058524173028	14248		12146	10028	3930	12146	10028		14248	11915				
951	1	wgEncodeSydhTfbsHelas3MafkIggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	MAFK	MafK_(ab50322)	ENSG00000198517	None	std	2	2		17640863	16965200	90		0.204451379228733	30	0.2034169	1460	0.1913042	1.068724	1.085402		0.961699	0.972813	39.794301		1.18817311527722	3.09058524173028	14248		3930	10028	3930	12146	10028		14248	11915				
952	1	wgEncodeSydhTfbsHelas3MaxIggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	MAX	Max	ENSG00000125952	None	std	1	2		20986236	20208549	100		0.263469392808363	35	0.2577668	1500	0.2171943	1.213059	1.140554		0.962943	0.975987	46.501344		1.10789858798402	1.35414954806902	29708		21424	28011	15821	21424	28011		29708	25283				
953	1	wgEncodeSydhTfbsHelas3MaxIggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	MAX	Max	ENSG00000125952	None	std	2	2		17108981	16552734	125		0.226942632574043	35	0.2197826	1495	0.1867316	1.215342	1.216637		0.967488	0.976592	47.205429		1.10789858798402	1.35414954806902	29708		15821	28011	15821	21424	28011		29708	25283				
954	0	wgEncodeSydhTfbsHelas3Mazab85725IggrabAlnRep1		1	0	0	0		Stanford	Snyder	HeLa-S3	MAZ	MAZ_(ab85725)	ENSG00000103495	None	std	1	2		18856046	18365864	80		0.215027269789227	25	0.2180533	1495	0.2052248	1.047764	0.7641189		0.974004	0.981193	58.260978		1.14021771696794	3.17803347280335	13467		4780	10013	4780	15191	10013		13467	11417				
955	1	wgEncodeSydhTfbsHelas3Mazab85725IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	MAZ	MAZ_(ab85725)	ENSG00000103495	None	std	2	2		22397758	21705533	90		0.262254641001954	30	0.2599345	1500	0.2326011	1.127487	1.084883		0.969094	0.974805	42.204185		1.14021771696794	3.17803347280335	13467		15191	10013	4780	15191	10013		13467	11417				
956	1	wgEncodeSydhTfbsHelas3Mxi1af4185IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	MXI1	Mxi1_(AF4185)	ENSG00000119950	None	std	1	2		19544045	18870792	110		0.219616744997353	25	0.2215822	1495	0.2093736	1.048923	0.8390128		0.965552	0.976316	45.86825		1.159773252152	1.0766434413814	12070		3554	11048	3301	3554	11048		12070	9526				
957	1	wgEncodeSydhTfbsHelas3Mxi1af4185IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	MXI1	Mxi1_(AF4185)	ENSG00000119950	None	std	2	2		13325045	10545507	110		0.160414334789477	30	0.1527092	1500	0.1297938	1.235917	1.33624		0.791405	0.783971	4.393579		1.159773252152	1.0766434413814	12070		3301	11048	3301	3554	11048		12070	9526				
958	1	wgEncodeSydhTfbsHelas3NfyaIggrabAlnRep1		0	0	0	0		Harvard	Snyder	HeLa-S3	NFYA	NF-YA	ENSG00000001167	None	std	1	2		13169692	11709845	150		0.149678477112597	30	0.1471061	1400	0.137068	1.092002	1.256261		0.889151	0.893865	9.452725		1.18730920191888	1.61318051575931	5984		2792	4586	2792	4504	4586		5984	5445				
959	1	wgEncodeSydhTfbsHelas3NfyaIggrabAlnRep2		0	0	0	0		Harvard	Snyder	HeLa-S3	NFYA	NF-YA	ENSG00000001167	None	std	2	2		11118696	8729144	165		0.14366583260746	35	0.128551	1485	0.1034233	1.389105	1.601521		0.785087	0.788769	4.676014		1.18730920191888	1.61318051575931	5984		4504	4586	2792	4504	4586		5984	5445				
960	1	wgEncodeSydhTfbsHelas3NfybIggrabAlnRep1		0	0	0	0		Harvard	Snyder	HeLa-S3	NFYB	NF-YB	ENSG00000120837	None	std	1	2		13360456	12204723	155		0.172120700415077	35	0.1593793	1500	0.1381933	1.245507	1.601408		0.913496	0.932081	15.920376		1.02456406368461	1.28983417447729	7163		5367	6757	4161	5367	6757		7163	6595				
961	1	wgEncodeSydhTfbsHelas3NfybIggrabAlnRep2		0	0	0	0		Harvard	Snyder	HeLa-S3	NFYB	NF-YB	ENSG00000120837	None	std	2	2		12800975	10476804	170		0.147231637563309	35	0.1371926	1500	0.1229415	1.197575	1.704437		0.818438	0.824499	5.681916		1.02456406368461	1.28983417447729	7163		4161	6757	4161	5367	6757		7163	6595				
962	1	wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	NRF1	Nrf1	ENSG00000106459	None	std	1	2		17854474	14912182	130		0.182582760202843	25	0.1827761	1435	0.1720554	1.061186	0.9819699		0.835207	0.838211	6.142986		1.0494484594903	1.62301013024602	3071		2243	2629	1382	2243	2629		3071	2759				
963	1	wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep2		0	1	1	0		Stanford	Snyder	HeLa-S3	NRF1	Nrf1	ENSG00000106459	None	std	2	2		7698739	4485917	125		0.080413756159709	25	0.07403015	1490	0.06125962	1.312671	1.49987		0.582682	0.546292	1.955823		1.0494484594903	1.62301013024602	3071		1382	2629	1382	2243	2629		3071	2759				
964	1	wgEncodeSydhTfbsHelas3P300sc584sc584IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	EP300	p300_(SC-584)	ENSG00000100393	None	std	1	2		13763525	13123067	135		0.21183300888813	30	0.1909528	1485	0.1507115	1.405553	1.518876		0.953467	0.964808	31.078218		1.20150070345474	2.01448925380343	25894		16684	19191	8282	16684	19191		25894	23058				
965	1	wgEncodeSydhTfbsHelas3P300sc584sc584IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	EP300	p300_(SC-584)	ENSG00000100393	None	std	2	2		12819408	12006940	140		0.171081538248796	30	0.1646207	1470	0.1433623	1.193351	1.303916		0.936622	0.944813	18.753498		1.20150070345474	2.01448925380343	25894		8282	19191	8282	16684	19191		25894	23058				
966	1	wgEncodeSydhTfbsHelas3Pol2s2IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	POLR2A	Pol2(phosphoS2)	ENSG00000177084	None	std	1	2		16726825	16173652	90		0.282226345957728	30	0.2779223	1500	0.2167632	1.302003	1.070375		0.966929	0.971419	38.74901		1.08821727588319	1.60203032639424	12822		12467	9794	7782	12467	9794		12822	10658				
967	1	wgEncodeSydhTfbsHelas3Pol2s2IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	POLR2A	Pol2(phosphoS2)	ENSG00000177084	None	std	2	2		15348520	14880743	140		0.225270628042836	25	0.2226816	1495	0.1940499	1.16089	1.090427		0.969523	0.971688	36.559429		1.08821727588319	1.60203032639424	12822		7782	9794	7782	12467	9794		12822	10658				
968	1	wgEncodeSydhTfbsHelas3Pol2StdAlnRep1		0	1	0	0		Yale	Snyder	HeLa-S3	POLR2A	Pol2	ENSG00000177084	None	std	1	3		6812249	6226123	105		0.192639105587086	30	0.1762476	1500	0.09996715	1.927024	1.214884		0.91396	0.932988	17.325464		1.19638798451993	1.37266630415081	21278		11034	16003;16279	11034	15146	16279		21278	19476				
969	1	wgEncodeSydhTfbsHelas3Pol2StdAlnRep2		0	0	0	0		Yale	Snyder	HeLa-S3	POLR2A	Pol2	ENSG00000177084	None	std	2	3		9074507	8437631	165		0.426731215721887	35	0.3561408	1500	0.1240503	3.439986	1.30415		0.929817	0.935972	16.710543		1.05963003264418	1.37266630415081	21278		15146	16003;18380	11034	15146	18380		21278	19476				
970	1	wgEncodeSydhTfbsHelas3Pol2StdAlnRep3		0	0	0	0		Yale	Snyder	HeLa-S3	POLR2A	Pol2	ENSG00000177084	None	std	3	3		8796153	7925950	110		0.417816057707978	35	0.3721738	1500	0.127708	3.27165	1.186702		0.90107	0.91682	13.611339		1.05963003264418	1.36586913177452	21278		15071	16279;18380	11034	15146	18380		21278	19476				
971	1	wgEncodeSydhTfbsHelas3Prdm19115IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	PRDM1	PRDM1_(9115)	ENSG00000057657	None	std	1	2		17284107	14765087	110		0.183961248709489	25	0.1814804	1480	0.1704053	1.079551	1.224009		0.854258	0.856376	6.808265		1.03625906476619	1.85394456289979	4624		1876	3999	1876	3478	3999		4624	4144				
972	1	wgEncodeSydhTfbsHelas3Prdm19115IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	PRDM1	PRDM1_(9115)	ENSG00000057657	None	std	2	2		16929223	15607101	125		0.195865402146225	30	0.1923131	1465	0.177693	1.102268	1.24297		0.921903	0.927852	14.059299		1.03625906476619	1.85394456289979	4624		3478	3999	1876	3478	3999		4624	4144				
973	1	wgEncodeSydhTfbsHelas3Rad21IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	RAD21	Rad21	ENSG00000164754	None	std	1	2		11960086	11001090	115		0.318307006366784	40	0.2162254	1500	0.1114593	2.855813	1.974376		0.919817	0.937689	20.003118		1.00148349299741	1.17471751928914	43459		27347	39830	27347	32125	39830		43459	39771				
974	1	wgEncodeSydhTfbsHelas3Rad21IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	RAD21	Rad21	ENSG00000164754	None	std	2	2		14372381	12806122	100		0.404234105427229	35	0.2699569	1500	0.1194607	3.383825	1.89223		0.891023	0.920911	16.917068		1.00148349299741	1.17471751928914	43459		32125	39830	27347	32125	39830		43459	39771				
975	1	wgEncodeSydhTfbsHelas3Rfx5200401194IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	RFX5	RFX5_(200-401-194)	ENSG00000143390	None	std	1	2		22024632	19727507	110		0.262016911527708	30	0.2517339	1500	0.2112561	1.240281	1.25404		0.895702	0.923824	13.724475		1.1399811261403	5.44978018261752	19325		16115	12716	2957	16115	12716		19325	14496				
976	1	wgEncodeSydhTfbsHelas3Rfx5200401194IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	RFX5	RFX5_(200-401-194)	ENSG00000143390	None	std	2	2		16295368	15435282	120		0.201817507597498	30	0.197198	1495	0.1758032	1.147974	1.215916		0.947219	0.964418	31.080886		1.1399811261403	5.44978018261752	19325		2957	12716	2957	16115	12716		19325	14496				
977	1	wgEncodeSydhTfbsHelas3Rpc155StdAlnRep1		0	0	0	0		Harvard	Snyder	HeLa-S3	POLR3A	RPC155	ENSG00000148606	None	std	1	2		18056698	15269286	155		0.204780306525675	35	0.2032575	1490	0.1723652	1.188061	1.049293		0.84563	0.892776	9.815981		1.03116260487415	1.49193548387097	2803		1736	2503	1736	2590	2503		2803	2581				
978	1	wgEncodeSydhTfbsHelas3Rpc155StdAlnRep2		0	0	0	0		Harvard	Snyder	HeLa-S3	POLR3A	RPC155	ENSG00000148606	None	std	2	2		18364672	15607290	140		0.209353818570553	35	0.2085322	1495	0.1750353	1.196066	1.024529		0.849854	0.895817	10.123228		1.03116260487415	1.49193548387097	2803		2590	2503	1736	2590	2503		2803	2581				
979	1	wgEncodeSydhTfbsHelas3Smc3ab9263IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	SMC3	SMC3_(ab9263)	ENSG00000108055	None	std	1	2		24903854	23024460	100		0.391855920783675	35	0.3255586	1500	0.214281	1.828701	1.595784		0.924534	0.943915	22.43009		1.08884474327628	1.66587569210274	39620		40016	32720	24021	40016	32720		39620	35627				
980	1	wgEncodeSydhTfbsHelas3Smc3ab9263IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	SMC3	SMC3_(ab9263)	ENSG00000108055	None	std	2	2		28646388	27317969	115		0.315414893820696	30	0.2961199	1495	0.2671063	1.180859	1.665035		0.953627	0.960697	26.862689		1.08884474327628	1.66587569210274	39620		24021	32720	24021	40016	32720		39620	35627				
981	1	wgEncodeSydhTfbsHelas3Spt20StdAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	FAM48A	SPT20	ENSG00000102710	None	std	1	2		14391317	11437283	100		0.145191665071151	30	0.1434035	1340	0.1378439	1.053305	1.321632		0.794735	0.788442	4.512364		1.87512195121951	23.2058823529412	4143		68	1025	68	1578	1025		4143	1922				
982	0	wgEncodeSydhTfbsHelas3Spt20StdAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	FAM48A	SPT20	ENSG00000102710	None	std	2	2		17969982	14721962	110		0.177587095485958	30	0.177168	1490	0.1716728	1.034451	1.076274		0.819253	0.816182	5.254804		1.87512195121951	23.2058823529412	4143		1578	1025	68	1578	1025		4143	1922				
983	1	wgEncodeSydhTfbsHelas3Stat1Ifng30StdAlnRep1		0	1	0	0		Yale	Snyder	HeLa-S3	STAT1	STAT1	ENSG00000115415	IFNg30	std	1	2		6754395	6472379	200		0.129486188325785	30	0.11123	1500	0.08321096	1.556119	1.651565		0.958247	0.968803	34.062857		1.42542760649308	3.89750918742344	16161		2449	9179	2449	9545	9179		16161	13084				
984	1	wgEncodeSydhTfbsHelas3Stat1Ifng30StdAlnRep2		0	0	0	0		Yale	Snyder	HeLa-S3	STAT1	STAT1	ENSG00000115415	IFNg30	std	2	2		12526112	11874403	195		0.220871942479678	30	0.189228	1500	0.1424593	1.550422	1.676604		0.947972	0.962171	30.749546		1.42542760649308	3.89750918742344	16161		9545	9179	2449	9545	9179		16161	13084				
985	1	wgEncodeSydhTfbsHelas3Stat3IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	STAT3	STAT3	ENSG00000168610	None	std	1	2		13556216	12969666	135		0.174833210613141	25	0.1703418	1490	0.1527281	1.144735	1.254997		0.956732	0.968129	33.815166		1.00443864229765	1.37874912810974	13871		5930	11490	4301	5930	11490		13871	11541				
986	1	wgEncodeSydhTfbsHelas3Stat3IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	STAT3	STAT3	ENSG00000168610	None	std	2	2		11373598	11033755	120		0.150660715860273	25	0.1487364	1485	0.1340611	1.123821	1.13113		0.97012	0.975584	43.325522		1.00443864229765	1.37874912810974	13871		4301	11490	4301	5930	11490		13871	11541				
987	1	wgEncodeSydhTfbsHelas3TbpIggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	TBP	TBP	ENSG00000112592	None	std	1	2		13069906	11904632	140		0.194220114444474	30	0.1828604	1500	0.1404589	1.382754	1.26791		0.910843	0.95057	23.987362		1.02984787213557	1.36450381679389	18541		7150	16044	5240	7150	16044		18541	15579				
988	1	wgEncodeSydhTfbsHelas3TbpIggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	TBP	TBP	ENSG00000112592	None	std	2	2		11530472	10439447	135		0.17672531080569	30	0.1675446	1495	0.1264256	1.39786	1.223272		0.905379	0.938078	18.045975		1.02984787213557	1.36450381679389	18541		5240	16044	5240	7150	16044		18541	15579				
989	1	wgEncodeSydhTfbsHelas3Tcf7l2c9b92565UcdAlnRep1		0	0	0	0		USC	Snyder	HeLa-S3	TCF7L2	TCF7L2_C9B9_(2565)	ENSG00000196628	None	std	1	2		25554244	24163429	165		0.286170525466433	35	0.2722673	1490	0.2456429	1.164986	1.522199		0.945574	0.954078	23.346639		1.33377452507007	1.45261019344581	19265		16445	12844	11321	16445	12844		19265	17131				
990	1	wgEncodeSydhTfbsHelas3Tcf7l2c9b92565UcdAlnRep2		0	0	0	0		USC	Snyder	HeLa-S3	TCF7L2	TCF7L2_C9B9_(2565)	ENSG00000196628	None	std	2	2		30616336	28083508	230		0.324995511964959	35	0.3014323	1500	0.2799279	1.160997	2.09574		0.917272	0.924128	13.507065		1.33377452507007	1.45261019344581	19265		11321	12844	11321	16445	12844		19265	17131				
991	0	wgEncodeSydhTfbsHelas3Tcf7l2UcdAlnRep1		0	0	0	0		USC	Snyder	HeLa-S3	TCF7L2	TCF7L2	ENSG00000196628	None	std	1	2		14704254	12157095	290		0.152227014864756	30	0.15275	1415	0.1450073	1.049789	0.9324593		0.826774	0.830583	5.914374		1.02964224872232	1.35786350148368	3233		1685	3022	1685	2288	3022		3233	2935				
992	0	wgEncodeSydhTfbsHelas3Tcf7l2UcdAlnRep2		0	0	0	0		USC	Snyder	HeLa-S3	TCF7L2	TCF7L2	ENSG00000196628	None	std	2	2		10106614	9509121	250		0.123247612482715	30	0.1262055	1495	0.1171915	1.051677	0.6718578		0.940881	0.949431	21.796543		1.02964224872232	1.35786350148368	3233		2288	3022	1685	2288	3022		3233	2935				
993	0	wgEncodeSydhTfbsHelas3Tf3c110StdAlnRep1		1	0	0	0		Harvard	Snyder	HeLa-S3	GTF2B	TFIIIC-110	ENSG00000137947	None	std	1	2		18824719	17379206	140		0.203516026686096	35	0.2060392	1500	0.1948689	1.044374	0.7741149		0.923212	0.930216	14.52734		1.14273927392739	1.01864035087719	2770		1824	2770	1824	1858	2770		2764	2424				
994	0	wgEncodeSydhTfbsHelas3Tf3c110StdAlnRep2		0	0	0	0		Harvard	Snyder	HeLa-S3	GTF2B	TFIIIC-110	ENSG00000137947	None	std	2	2		18480539	16253264	145		0.195713021836357	35	0.1970076	1460	0.18434	1.061696	0.8978012		0.87948	0.886601	8.834907		1.14273927392739	1.01864035087719	2770		1858	2770	1824	1858	2770		2764	2424				
995	1	wgEncodeSydhTfbsHelas3Tr4StdAlnRep1		0	0	0	0		USC	Snyder	HeLa-S3	NR2C2	TR4	ENSG00000177463	None	std	1	2		15070701	14652459	145		0.187848385868373	30	0.1858499	1485	0.1695475	1.10794	1.122586		0.972248	0.978853	51.959013		1.06408185245019	1.35602836879433	2167		1410	1857	1410	1912	1857		2167	1976				
996	1	wgEncodeSydhTfbsHelas3Tr4StdAlnRep2		0	0	0	0		USC	Snyder	HeLa-S3	NR2C2	TR4	ENSG00000177463	None	std	2	2		10866537	10593157	110		0.156883538367962	35	0.1520577	1495	0.127835	1.227235	1.199228		0.974842	0.981791	64.831088		1.06408185245019	1.35602836879433	2167		1912	1857	1410	1912	1857		2167	1976				
997	1	wgEncodeSydhTfbsHelas3Usf2IggmusAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	USF2	USF2	ENSG00000105698	None	std	1	2		14569637	14034902	135		0.215340452906675	30	0.1913939	1495	0.1633467	1.318303	1.853797		0.963298	0.97733	55.584858		1.22352670349908	1.28028846153846	12351		7989	8688	6240	7989	8688		12351	10630				
998	1	wgEncodeSydhTfbsHelas3Usf2IggmusAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	USF2	USF2	ENSG00000105698	None	std	2	2		15872062	15287335	115		0.203621157749405	30	0.1925643	1480	0.1738105	1.171512	1.589584		0.96316	0.971621	38.995679		1.22352670349908	1.28028846153846	12351		6240	8688	6240	7989	8688		12351	10630				
999	0	wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabAlnRep1		1	0	0	0		Stanford	Snyder	HeLa-S3	ZKSCAN1	ZKSCAN1_(HPA006672)	ENSG00000106261	None	std	1	2		18529619	17983736	100		0.210002984123801	25	0.2127648	1500	0.2013108	1.043178	0.7588767		0.97054	0.977812	49.074323		1.19225806451613	1.32323232323232	4182		1584	3696	1584	2096	3696		4182	3100				
1000	0	wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	ZKSCAN1	ZKSCAN1_(HPA006672)	ENSG00000106261	None	std	2	2		18298049	17531141	110		0.211322338965425	30	0.2123682	1490	0.1971572	1.071847	0.9312449		0.958088	0.967747	33.022185		1.19225806451613	1.32323232323232	4182		2096	3696	1584	2096	3696		4182	3100				
1001	1	wgEncodeSydhTfbsHelas3Znf143IggrabAlnRep1		0	0	0	0		Stanford	Snyder	HeLa-S3	ZNF143	Znf143_(16618-1-AP)	ENSG00000166478	None	std	1	2		18909346	18362507	115		0.230957694445707	30	0.2245382	1475	0.200437	1.15227	1.266359		0.971081	0.982055	69.109441		1.16436015718435	1.43444409841171	7105		3211	6815	3211	4606	6815		7105	5853				
1002	1	wgEncodeSydhTfbsHelas3Znf143IggrabAlnRep2		0	0	0	0		Stanford	Snyder	HeLa-S3	ZNF143	Znf143_(16618-1-AP)	ENSG00000166478	None	std	2	2		24629004	23547003	100		0.273606971426565	30	0.268529	1490	0.2429948	1.125979	1.198868		0.956068	0.969027	36.407483		1.16436015718435	1.43444409841171	7105		4606	6815	3211	4606	6815		7105	5853				
1003	0	wgEncodeSydhTfbsHelas3Znf274UcdAlnRep1		1	0	0	1		USC	Snyder	HeLa-S3	ZNF274	ZNF274	ENSG00000171606	None	std	1	2		11815230	11463703	420		0.148909312808211	30	0.1516175	1455	0.1437523	1.035874	0.6556755		0.970248	0.975824	44.366483		2.27777777777778	2.61224489795918	127		49	82	49	128	82		127	36				
