SAMPID	SMATSSCR	SMCENTER	SMPTHNTS	SMRIN	SMTS	SMTSD	SMTSISCH	SMNABTCH	SMNABTCHT	SMNABTCHD	SMGEBTCH	SMGEBTCHD	SMGEBTCHT	SME2MPRT	SMCHMPRS	SMNTRART	SMNUMGPS	SMMAPRT	SMEXNCRT	SM550NRM	SMGNSDTC	SMUNMPRT	SM350NRM	SMRDLGTH	SMMNCPB	SME1MMRT	SMSFLGTH	SMESTLBS	SMMPPD	SMNTERRT	SMRRNANM	SMRDTTL	SMVQCFL	SMMNCV	SMTRSCPT	SMMPPDPR	SMCGLGTH	SMGAPPCT	SMUNPDRD	SMNTRNRT	SMMPUNRT	SMEXPEFF	SMMPPDUN	SME2MMRT	SME2ANTI	SMALTALG	SME2SNSE	SMMFLGTH	SME1ANTI	SMSPLTRD	SMBSMMRT	SME1SNSE	SME1PCTS	SMRRNART	SME1MPRT	SMNUM5CD	SMDPMPRT	SME2PCTS
GTEX-S3XE-1226-SM-4AD4L	1	B1	6 pieces up to 10x3.5 mm; focally sloughed epithelium	8.5	Bladder	Bladder	0-3 hours	BP-22873	RNA isolation_PAXgene Tissue miRNA	03/05/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.9495129	132559	0.97688246	620	0.9556338	0.84775734	0.3075569	26118	0.8017606	0.7097124	76	62.98474	0.0022586712	248	91950012	81224837	0.02286372	799215	84995776	5823636	0.53573173	148035	39593827	41721	0.022367284	0	0.12912515	0.7661896	0.81014556	65122882	0.0022898773	17230023	3697245	17508946	255	17585238	13967287	0.0022741742	17600290	50.021393	0.009402997	0.96175474	879	0.1982393	50.401455
GTEX-S3XE-1326-SM-4AD4H	1	B1	2 pieces 13x10 & 13x7 mm; glandular and stromal hyperplasia; a few urethral structures along one side of each piece	7.8	Prostate	Prostate	0-3 hours	BP-22873	RNA isolation_PAXgene Tissue miRNA	03/05/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.9453739	103953	0.9800485	758	0.9527631	0.85625154	0.31478715	25297	0.76325315	0.76094145	76	50.704266	0.0021834823	214	61255205	67321414	0.019733528	505707	70659138	4516566	0.5855968	146010	32753185	48361	0.026689706	0	0.12379693	0.72719944	0.81580484	51383283	0.0022632533	14219838	2506966	14364352	193	14477554	11571992	0.0022230584	14550303	50.12531	0.0071569937	0.96015227	861	0.23674682	50.252785
GTEX-S3XE-1526-SM-4AD5A	1	B1	2 pieces 10x8 & 9x9 mm; reduced spermatogenesis	7.7	Testis	Testis	0-3 hours	BP-22893	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.9429053	128408	0.949175	636	0.9488846	0.8144278	0.33235422	33166	0.86460745	0.7429214	76	55.688614	0.0022677376	181	115625007	64406102	0.050575703	925551	67875594	4542458	0.6045144	164125	31251883	37921	0.022058649	0	0.13474724	0.8204127	0.772798	55685997	0.0022781517	13212377	3624105	13324149	158	13420406	11576220	0.0022729118	13452132	50.05903	0.013635991	0.9548639	931	0.13539252	50.210598
GTEX-S3XE-1626-SM-3K2AJ	0	B1	2 pieces 13x7 & 12x5 mm; 20-30% loose fibrous component	7.7	Adipose Tissue	Adipose - Subcutaneous	0-3 hours	BP-22893	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.72858185	80097	0.9764839	880	0.74579906	0.8626318	0.3288	23506	0.7566884	0.7571473	76	41.14079	0.0033727726	154	56401635	55197238	0.02330979	627612	74010870	23722348	0.62805146	138170	24809211	64627	0.036278117	0	0.11385207	0.5643375	0.64335	41767110	0.007605869	11371659	3267892	11722862	127	12103567	9207984	0.005440459	12074096	49.939053	0.0084799975	0.7630163	845	0.24331158	50.76036
GTEX-S3XE-1726-SM-2XU9F	0	B1	6 pieces up to 9x3.6 mm;	7.8	Skin	Skin - Sun Exposed (Lower leg)	0-3 hours	BP-22893	RNA isolation_Trizol Manual (Cell Pellet)	03/06/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S3XE-1726-SM-3K2AM	0	B1	6 pieces up to 9x3.6 mm;	7.8	Skin	Skin - Sun Exposed (Lower leg)	0-3 hours	BP-22893	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.765175	50498	0.9738016	1030	0.7865053	0.8388802	0.28660318	23417	0.7238722	0.76364934	76	29.755144	0.003597462	154	36986636	44592521	0.026066143	936124	56697040	18000046	0.6395609	138068	19940217	78404	0.047302507	0	0.13492145	0.56932926	0.65978366	32279283	0.0077865366	9172196	2803364	9505367	130	9859655	6754269	0.0056351945	9851446	49.97918	0.016510986	0.80783564	789	0.27612787	50.8919
GTEX-S3XE-1826-SM-2XU8Z	0	B1	2 pieces of 5mm artery; clean, no adipose; no sclerosis	7.4	Blood Vessel	Artery - Tibial	0-3 hours	BP-22893	RNA isolation_Trizol Manual (Cell Pellet)	03/06/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S3XE-1826-SM-3K2B4	0	B1	2 pieces of 5mm artery; clean, no adipose; no sclerosis	7.4	Blood Vessel	Artery - Tibial	0-3 hours	BP-22893	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.7691749	53839	0.97901005	960	0.7913981	0.89040875	0.2806851	22249	0.77030605	0.73570615	76	39.557724	0.0033450918	164	57511278	49794490	0.020681527	489263	62919644	20982548	0.59055537	133931	22276037	69976	0.040815067	0	0.08860127	0.6096188	0.7046678	38356995	0.0076726014	10040166	2159614	10340125	134	10783840	9287524	0.0054480867	10769350	49.96639	0.0077759977	0.81362146	820	0.229694	50.7359
GTEX-S3XE-1926-SM-2XU8H	1	B1	4 pieces up to 11x5 mm; ~30% adipose in and around nerve bundles	6.3	Nerve	Nerve - Tibial	0-3 hours	BP-22893	RNA isolation_Trizol Manual (Cell Pellet)	03/06/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S3XE-1926-SM-3K2B3	1	B1	4 pieces up to 11x5 mm; ~30% adipose in and around nerve bundles	6.3	Nerve	Nerve - Tibial	0-3 hours	BP-22893	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.7632734	72102	0.9721216	812	0.7860724	0.8384577	0.2849447	24561	0.76940626	0.7836424	76	39.579586	0.0034853087	159	60188620	54183208	0.027689612	630287	68929032	23915080	0.60566455	142077	24182946	59823	0.034386035	0	0.13366392	0.604809	0.65908843	41688901	0.0077571427	11038858	3089353	11395205	130	11872901	8094759	0.0055592763	11891731	50.03962	0.009143999	0.8088714	833	0.23059371	50.79421
GTEX-S3XE-2026-SM-2XU9P	1	B1	2 pieces 11x9 & 9x7 mm; <10% adipose;	8.5	Muscle	Muscle - Skeletal	0-3 hours	BP-22893	RNA isolation_Trizol Manual (Cell Pellet)	03/06/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S3XE-2026-SM-3K2B5	1	B1	2 pieces 11x9 & 9x7 mm; <10% adipose;	8.5	Muscle	Muscle - Skeletal	0-3 hours	BP-22893	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.60616386	32037	0.98175675	1171	0.62572443	0.9283819	0.29283562	19957	0.65978146	0.7317393	76	29.577759	0.0034401198	144	24502500	39872487	0.018077629	958444	63722118	21187678	0.6169805	123237	17875584	101438	0.06406219	0	0.05337487	0.41284138	0.5809112	26307129	0.007748843	7970672	2025056	8424044	114	8781358	7740148	0.0055271345	8666139	49.669815	0.015040994	0.645285	766	0.34021848	51.38268
GTEX-S4P3-0004-SM-2VCTW		B1			Blood	Whole Blood	0-3 hours	BP-22044	DNA isolation_Whole Blood _QIAGEN Puregene (Manual)	02/01/2012	GTEx_5M_batch6_Apr12	05/02/2012	Illumina OMNI SNP Array																																													
GTEX-S4P3-0004-SM-2XK2G		B1			Blood	Whole Blood	0-3 hours	BP-22044	DNA isolation_Whole Blood _QIAGEN Puregene (Manual)	02/01/2012	GTEx_96Exome_May12	06/06/2012	Illumina Human Exome SNP Array																																													
GTEX-S4P3-0006-SM-2XU8F		B1		8.4	Blood	Whole Blood	0-3 hours	BP-22094	RNA isolation_Trizol Manual (Cell Pellet)	02/03/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S4P3-0006-SM-3K2AW		B1		8.4	Blood	Whole Blood	0-3 hours	BP-22094	RNA isolation_PAXgene Blood RNA (Manual)	02/03/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.59636223	37065	0.94755924	975	0.620226	0.80861515	0.32782707	19604	0.72058165	0.73311704	76	36.13195	0.0036689758	137	36595554	42158259	0.05220123	1814455	67972420	25769604	0.6426583	116668	18553879	75451	0.051765565	0	0.13894413	0.44692346	0.50152415	30378468	0.007888751	8298327	5656006	8566237	119	9101169	7444227	0.005697684	9127586	50.072456	0.02669399	0.64408976	806	0.27941835	50.794296
GTEX-S4P3-0008-SM-3NM8R		B1		9.1	Skin	Cells - Transformed fibroblasts	0-3 hours	BP-25393	RNA isolation_Trizol Manual (Cell Pellet)	05/16/2012	LCSET-2351	12/16/2012	TrueSeq.v1	0.917421	135592	0.97448677	565	0.92744976	0.8794646	0.34807596	24317	0.7607526	0.74090254	76	99.423805	0.0032908786	400	103515097	111351572	0.025196906	951732	120062102	22429914	0.5718841	138363	53537188	42934	0.025555922	0	0.09502212	0.70555985	0.8156593	84710999	0.0029362398	23694335	4209076	24013161	335	24382965	22187363	0.0031154766	24353870	49.970146	0.007926998	0.93747854	894	0.2392474	50.33415
GTEX-S4P3-0226-SM-2XUAX	1	B1	2 pieces12x9 & 8x8 mm; <5% adipose	6.5	Thyroid	Thyroid	0-3 hours	BP-22895	RNA isolation_Trizol Manual (Cell Pellet)	03/06/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S4P3-0226-SM-3K2BD	1	B1	2 pieces12x9 & 8x8 mm; <5% adipose	6.5	Thyroid	Thyroid	0-3 hours	BP-22895	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.77626866	58836	0.9684587	847	0.7951161	0.80205554	0.29260102	24129	0.75525594	0.82637984	76	29.65962	0.0034443438	143	42211476	43493589	0.031365383	552096	54700924	17760618	0.63220567	139849	19480961	58836	0.033064503	0	0.16640319	0.6005162	0.63772726	32848790	0.0075601623	8908139	2631723	9183685	126	9470818	5813003	0.0054534725	9485787	50.039486	0.010092992	0.8139637	827	0.24474409	50.76152
GTEX-S4P3-0326-SM-4AD6P	1	B1	6 pieces up to 8x1.3 mm; clean adventitia	6	Blood Vessel	Artery - Aorta	0-3 hours	BP-22895	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.94563055	69896	0.9789993	849	0.9526721	0.8831487	0.28322503	23615	0.75841844	0.8017526	76	42.90702	0.0022356678	185	50568904	56947090	0.020737214	359972	59776166	3793764	0.6071098	139474	27701947	68047	0.040160745	0	0.09585061	0.72252405	0.84135115	43189719	0.0023008718	11834987	1977159	11957507	166	12020191	9765807	0.0022680287	12128161	50.223557	0.006021999	0.9597137	823	0.24158165	50.257473
GTEX-S4P3-0426-SM-4AD56	1	B1	6 pieces up to 6x4 mm; lots of good squamous mucosa	9.9	Esophagus	Esophagus - Mucosa	0-3 hours	BP-22895	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.9472324	145055	0.9845045	594	0.954151	0.8882646	0.32256827	24546	0.7254388	0.72723204	76	73.941444	0.0022800523	305	67901989	89834301	0.015327775	661881	94151038	6348164	0.58580726	142516	43800693	43026	0.027223788	0	0.096239954	0.6921781	0.84753853	65169287	0.002358051	19471115	4124378	19718356	304	19852416	18215729	0.002318769	19907209	50.068905	0.0070299916	0.96106935	892	0.2745612	50.315445
GTEX-S4P3-0526-SM-4AD58	0	B1	6 pieces up to 9x4 mm;	8.2	Esophagus	Esophagus - Muscularis	0-3 hours	BP-22899	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.95187163	91030	0.9809635	827	0.95784825	0.8859578	0.32148954	24450	0.7547439	0.7063157	76	56.010113	0.0021508327	244	62043616	71508696	0.018778052	801651	74655562	5101704	0.5844608	142757	34899246	54264	0.030732758	0	0.09500576	0.72293013	0.8486131	53970750	0.0021808203	14827018	2902540	15002073	219	15062581	12571074	0.002165733	15139575	50.127464	0.010737995	0.9638248	850	0.24525613	50.29343
GTEX-S4P3-0626-SM-4AD59	1	B1	2 pieces 8x7 & 7x6 mm; larger has ~20% scarring, 30% parenchyma, and 50% adipose: smaller is ~80% adipose, 20% parenchyma	6.8	Pancreas	Pancreas	0-3 hours	BP-22899	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.90465015	112518	0.98182875	804	0.9114956	0.8896693	0.29222417	24204	0.56286746	0.71943915	76	46.785816	0.0026953036	219	29269604	74448502	0.01805898	529187	81677302	5250052	0.595793	141536	36012064	59613	0.036735855	0	0.09215947	0.5130512	0.81092966	41904641	0.0027840273	16442750	5258945	16771195	183	16761444	19822785	0.0027393322	16953124	50.284267	0.006478997	0.918341	853	0.43713248	50.49444
GTEX-S4P3-0726-SM-4AD57	1	B1	6 pieces up to 9x4 mm; 4 have well preserved oxyntic mucosa, 2 have only muscularis	8.5	Stomach	Stomach	0-3 hours	BP-22899	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.9481833	78275	0.9834156	915	0.95522964	0.8909767	0.29946867	23879	0.7912457	0.69721806	76	45.105698	0.0021057897	192	60333126	56529696	0.016323563	363715	59179170	3653244	0.58342874	141673	27555109	59906	0.033398096	0	0.0924389	0.75582135	0.8510874	44728880	0.0021835985	11812817	2134391	11941650	166	12012536	10717706	0.002144407	12094605	50.17022	0.006145997	0.962276	838	0.20875429	50.271175
GTEX-S4P3-0926-SM-4AD54	1	B1	2 pieces 10x10 & 10x7 mm; atrophic, no ova, corpora albicantia	6.8	Ovary	Ovary	0-3 hours	BP-22899	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.9450111	203298	0.9743179	560	0.9515109	0.80645	0.31057966	25817	0.73004794	0.7787566	76	58.22366	0.0021872015	315	64162236	83929078	0.025494155	523591	88206114	5716602	0.5606947	144927	40820999	34431	0.020628383	0	0.16786793	0.6946486	0.767346	61272252	0.002218647	17713674	4905024	17817390	263	17920050	13695330	0.0022028168	18094017	50.241524	0.0059359944	0.95801073	882	0.26995203	50.14595
GTEX-S4P3-1126-SM-4AD52	1	B1	6 pieces up to 10x4 mm;	7.4	Vagina	Vagina	0-3 hours	BP-22899	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.94389194	112085	0.97982526	744	0.9512771	0.81929874	0.28840682	25240	0.7747444	0.7865677	76	44.13435	0.002306509	191	62416823	64545826	0.020012356	380851	67851764	4339824	0.5821346	144652	31376806	46232	0.026680779	0	0.1605265	0.7369966	0.7793801	50006516	0.0023880976	13753553	2882525	13857950	174	13953089	10202879	0.0023469864	14089330	50.242916	0.005612986	0.9586623	855	0.22525562	50.18904
GTEX-S4P3-1226-SM-4AD4Y	1	B1	6 pieces up to 7x4 mm; surface sloughing;	6.6	Colon	Colon - Transverse	0-3 hours	BP-22899	RNA isolation_PAXgene Tissue miRNA	03/06/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.94530886	93756	0.9786032	649	0.9518769	0.8618504	0.28849766	25687	0.68254477	0.79790604	76	51.965736	0.0022863857	291	47227027	76467390	0.021176739	1560393	80333284	4998480	0.6091127	146204	37241771	43151	0.025292601	0	0.116752826	0.6496986	0.82037544	52192421	0.0023336748	16308303	3617688	16577057	266	16626527	9809375	0.0023098672	16709348	50.12422	0.019423991	0.95844483	874	0.31745517	50.408623
GTEX-S4P3-1326-SM-4AD6V	1	B1	2 pieces 9x8 & 13x10 mm; large ducts,  no lobules; 80-90% adipose; central unfixed adipose especially in large piece	9.3	Breast	Breast - Mammary Tissue	0-3 hours	BP-23051	RNA isolation_PAXgene Tissue miRNA	03/13/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.9440075	107026	0.97274405	757	0.95038795	0.83549184	0.30731958	25608	0.817583	0.79275674	76	46.50828	0.0022239073	193	77250905	61537871	0.02700849	873092	64750262	4052110	0.5882053	146386	29920422	53961	0.029524622	0	0.13725224	0.77702105	0.79404134	50312319	0.0022786644	12985672	3136639	13109790	175	13184572	9638221	0.002251102	13262782	50.147858	0.013483991	0.95676845	859	0.18241696	50.237812
GTEX-S4P3-1526-SM-3K2AV	1	B1	2 pieces 15x13 & 13x10 mm; excessively large aliquots with large central unfixed holes	6.5	Adipose Tissue	Adipose - Subcutaneous	0-3 hours	BP-23024	RNA isolation_PAXgene Tissue miRNA	03/12/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.7405721	76557	0.9781162	894	0.7635001	0.88547295	0.30756322	23696	0.70362216	0.8068517	76	41.843872	0.0034458132	153	45710391	59696195	0.021683844	924254	78187544	24683724	0.6518754	138809	26637303	71847	0.04264671	0	0.09264321	0.5372156	0.6760587	42003570	0.007677368	12167254	3669569	12670735	138	13206952	8884290	0.005498054	13155541	49.902493	0.011820988	0.7864281	824	0.29637775	51.013535
GTEX-S4P3-1626-SM-2XUAB	0	B1	2 pieces 9x9 & 9x5 mm; clean except for a 1 mm nodule of fibroadipose	8.1	Muscle	Muscle - Skeletal	0-3 hours	BP-23024	RNA isolation_Trizol Manual (Cell Pellet)	03/12/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S4P3-1626-SM-3K2AZ	0	B1	2 pieces 9x9 & 9x5 mm; clean except for a 1 mm nodule of fibroadipose	8.1	Muscle	Muscle - Skeletal	0-3 hours	BP-23024	RNA isolation_PAXgene Tissue miRNA	03/12/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.60387075	32815	0.9829175	1136	0.61577046	0.9286963	0.26442906	20279	0.65318835	0.73170435	76	31.999523	0.0032667923	148	24946138	42356770	0.016918784	975119	68786614	24123082	0.62260246	124445	19226536	105023	0.06770152	0	0.054221254	0.4022141	0.5718638	27666948	0.0073429877	8722715	1945790	9170974	116	9356473	8475068	0.005265504	9236637	49.67774	0.014175999	0.6276703	763	0.34681168	51.252563
GTEX-S4P3-1826-SM-2XU8N	0	B1	2 pieces 2 mm artery	7.5	Blood Vessel	Artery - Tibial	4-7 hours	BP-23024	RNA isolation_Trizol Manual (Cell Pellet)	03/12/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S4P3-1826-SM-3K2AL	0	B1	2 pieces 2 mm artery	7.5	Blood Vessel	Artery - Tibial	4-7 hours	BP-23024	RNA isolation_PAXgene Tissue miRNA	03/12/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.75011516	111153	0.9781384	792	0.77307886	0.89143884	0.2924985	24632	0.69972813	0.78610265	76	61.20912	0.003375799	212	67190200	87461350	0.021543082	771459	113133812	38337408	0.58985996	143025	39046648	59274	0.033302452	0	0.08669949	0.540945	0.68915254	61199169	0.007755804	17566095	4482959	18086336	195	18904743	15946510	0.005500749	18919752	50.019836	0.0068189963	0.79604244	832	0.30027184	50.7296
GTEX-S4Q7-0001-SM-2VCU1		B1			Blood	Whole Blood	0-(-3) hours	BP-22096	DNA isolation_Whole Blood _QIAGEN Puregene (Manual)	02/03/2012	GTEx_5M_batch6_Apr12	05/03/2012	Illumina OMNI SNP Array																																													
GTEX-S4Q7-0001-SM-2XK2L		B1			Blood	Whole Blood	0-(-3) hours	BP-22096	DNA isolation_Whole Blood _QIAGEN Puregene (Manual)	02/03/2012	GTEx_96Exome_May12	06/06/2012	Illumina Human Exome SNP Array																																													
GTEX-S4Q7-0003-SM-3NM8M		B1		10	Blood	Cells - EBV-transformed lymphocytes	0-(-3) hours	BP-25565	RNA isolation_Trizol Manual (Cell Pellet)	05/22/2012	LCSET-2351	12/16/2012	TrueSeq.v1	0.90652263	288325	0.9667178	507	0.9172526	0.8024847	0.32671556	25351	0.72768587	0.71913165	76	98.902405	0.003390094	418	91871925	117798545	0.03293392	2532677	128425414	25193992	0.5602182	139619	56348146	34046	0.019845288	0	0.16423303	0.66747177	0.7360811	85720337	0.0030350052	24937874	7915921	25124670	361	25529021	23829331	0.0032146263	25689870	50.157017	0.019720996	0.92798257	910	0.27231413	50.18656
GTEX-S4Q7-0006-SM-2XUA8		B1		9.2	Blood	Whole Blood	0-(-3) hours	BP-22094	RNA isolation_Trizol Manual (Cell Pellet)	02/03/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S4Q7-0006-SM-3K2AT		B1		9.2	Blood	Whole Blood	0-(-3) hours	BP-22094	RNA isolation_PAXgene Blood RNA (Manual)	02/03/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.7603902	38287	0.96206695	1052	0.77915347	0.8667514	0.29038018	19765	0.6511802	0.75427157	76	33.40557	0.0035503947	144	25538907	43213079	0.037771318	1151936	55461574	18508624	0.628437	118914	19342562	87838	0.052710157	0	0.095315605	0.50736934	0.67533237	28139502	0.007687688	8961935	4833358	9218824	129	9490121	8743926	0.005569225	9587489	50.25519	0.020769984	0.79791665	800	0.3488198	50.706482
GTEX-S4Q7-0008-SM-3NM8A		B1		9.4	Skin	Cells - Transformed fibroblasts	0-3 hours	BP-25393	RNA isolation_Trizol Manual (Cell Pellet)	05/16/2012	LCSET-2351	12/16/2012	TrueSeq.v1	0.9235713	150425	0.97757703	594	0.9321371	0.88071465	0.30655488	24964	0.7487272	0.7119804	76	112.61272	0.003210366	409	112222989	128908110	0.022082442	784398	138293094	25314346	0.59020007	140648	62080072	39673	0.024210546	0	0.09686234	0.6979163	0.82094675	96517007	0.0027924434	27637931	4840450	27900604	345	28221228	27140435	0.0030033248	28338063	50.103287	0.005671997	0.9407028	876	0.25127283	50.236477
GTEX-S4Q7-0126-SM-4AD5P	1	B1	2 aliquots,  ~12x8mm	3.1	Spleen	Spleen	0-3 hours	BP-23024	RNA isolation_PAXgene Tissue miRNA	03/12/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.92802626	149216	0.9533178	1185	0.9349018	0.88071394	0.18951559	25452	0.58771855	0.87612325	76	60.74017	0.0025202606	317	34839798	80990182	0.046309933	3278497	86629612	5823510	0.87367034	140366	39245873	98999	0.052036677	0	0.07260386	0.5494591	0.82338107	47599434	0.0025802248	16641683	6412048	16833311	287	16912769	12876056	0.0025500222	17055034	50.209408	0.03784499	0.9417772	807	0.41228142	50.28623
GTEX-S4Q7-0226-SM-4AD5O	1	B1	2 aliquots,  7x6mm.  All cortex, well-preserved	9.2	Adrenal Gland	Adrenal Gland	0-3 hours	BP-23024	RNA isolation_PAXgene Tissue miRNA	03/12/2012	LCSET-3098	05/14/2013	TrueSeq.v1	0.9518311	69209	0.9823765	745	0.9575769	0.8997697	0.31252602	23944	0.77518517	0.6437699	76	54.498604	0.0023045444	198	58621058	60634118	0.017250156	1107789	63320366	4074552	0.57812554	141489	29621533	49993	0.027687857	0	0.08260682	0.74229944	0.8615987	47002672	0.0023488265	12931188	2779607	13118358	176	13176168	11105043	0.0023265528	13184285	50.0154	0.017494986	0.96332264	883	0.22481477	50.359257
GTEX-S4Q7-0326-SM-2XUAU	0	B1	2 aliquots,  ~12x8mm.  Diffuse Hashimoto's/lymphocytic thyroiditis.  Germinal centers encircled.	7.8	Thyroid	Thyroid	0-3 hours	BP-23024	RNA isolation_Trizol Manual (Cell Pellet)	03/12/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
GTEX-S4Q7-0326-SM-3K2B1	0	B1	2 aliquots,  ~12x8mm.  Diffuse Hashimoto's/lymphocytic thyroiditis.  Germinal centers encircled.	7.8	Thyroid	Thyroid	0-3 hours	BP-23024	RNA isolation_PAXgene Tissue miRNA	03/12/2012	LCSET-2147	09/27/2012	TrueSeq.v1	0.77600855	77785	0.9675636	735	0.792717	0.8054161	0.32777917	25561	0.79926664	0.7855725	76	44.08078	0.0034969714	141	77865691	58764782	0.032099787	657021	74130846	23028898	0.626138	145161	26414038	49064	0.028616205	0	0.16214752	0.63359225	0.6384671	46968731	0.0076166494	12091994	3775051	12463240	116	12821901	9030850	0.0055133947	12778325	49.91489	0.008862991	0.8094254	868	0.20073333	50.75594
GTEX-S4Q7-0426-SM-2XUAZ	1	B1	2 aliquots,  ~9x7mm.  Diffuse mild chronic active pneumonitis and edema	8.4	Lung	Lung	0-3 hours	BP-23024	RNA isolation_Trizol Manual (Cell Pellet)	03/12/2012	GTEx_AffyBatch8_May12	05/23/2012	Affymetrix Expression																																													
